iter	MultiClass
0	0.6717065828
1	0.6536314299
2	0.6385204495
3	0.6244490486
4	0.6116366033
5	0.6006004881
6	0.5895607488
7	0.5803238653
8	0.5715331671
9	0.5657189179
10	0.5592135567
11	0.5525122336
12	0.5455351328
13	0.5402521058
14	0.5346759057
15	0.5299578675
16	0.5261609352
17	0.5225817984
18	0.5172922812
19	0.5134333852
20	0.5088477519
21	0.5050354128
22	0.5021945662
23	0.4985169824
24	0.4948591678
25	0.4928508388
26	0.4897959373
27	0.4853440717
28	0.481870887
29	0.4769219762
30	0.474589274
31	0.4709677957
32	0.4665812193
33	0.4640977038
34	0.4600064435
35	0.4554658452
36	0.45230429
37	0.4487561069
38	0.4461890948
39	0.4439824135
40	0.4411181662
41	0.4377034668
42	0.4354165054
43	0.4327395781
44	0.4299929372
45	0.4268964938
46	0.4244548673
47	0.4202211181
48	0.4169865891
49	0.4140813852
50	0.4114300118
51	0.4086036095
52	0.407050226
53	0.403954785
54	0.4017351208
55	0.3982880681
56	0.3970116561
57	0.3938686724
58	0.3916021086
59	0.3890832431
60	0.3851759911
61	0.3822974199
62	0.3806927972
63	0.3770808798
64	0.3751666805
65	0.3731492898
66	0.3707374784
67	0.3694000884
68	0.366761228
69	0.3636466734
70	0.3620960777
71	0.359652138
72	0.3580636401
73	0.3565359063
74	0.3539051327
75	0.35186462
76	0.3493416553
77	0.3460533439
78	0.3442025691
79	0.3416451769
80	0.3392731259
81	0.3371178049
82	0.3343242222
83	0.3325956035
84	0.3306980184
85	0.3288054305
86	0.3269208336
87	0.325695934
88	0.3231057473
89	0.3197195418
90	0.3175148541
91	0.315872894
92	0.3131175701
93	0.3104105268
94	0.3070636082
95	0.3045546
96	0.3018179179
97	0.300286076
98	0.2989313914
99	0.2968959762
100	0.2945331287
101	0.2918204375
102	0.290334327
103	0.2884463955
104	0.285918052
105	0.2841104221
106	0.2818073611
107	0.2807710045
108	0.2777230892
109	0.2753040679
110	0.2734399853
111	0.2714569447
112	0.2689716145
113	0.2675473946
114	0.2656720612
115	0.2643078175
116	0.2624822857
117	0.2611794537
118	0.2594759882
119	0.2576473564
120	0.2557857695
121	0.254182625
122	0.2524709424
123	0.2508888009
124	0.2488494737
125	0.2477741651
126	0.2466942407
127	0.2450575487
128	0.2435757121
129	0.2417355437
130	0.2401794568
131	0.2384421361
132	0.2371981523
133	0.23541613
134	0.2329605083
135	0.230983076
136	0.2295377692
137	0.2284917484
138	0.226084575
139	0.2247605872
140	0.2225418017
141	0.2211600864
142	0.2192146316
143	0.2179978369
144	0.2168984217
145	0.2156326765
146	0.2142516903
147	0.2125398105
148	0.2110765638
149	0.2105383819
150	0.2089589762
151	0.2079915921
152	0.207364424
153	0.2063711665
154	0.2048729871
155	0.2033204686
156	0.2023523736
157	0.2007849314
158	0.1995474746
159	0.1983329923
160	0.1967368305
161	0.1951655284
162	0.1936350798
163	0.1918341118
164	0.1905907977
165	0.1896778463
166	0.1877878564
167	0.1869295978
168	0.1859573425
169	0.1850266801
170	0.1838091016
171	0.1828226448
172	0.1814540453
173	0.1802385546
174	0.1797465715
175	0.1790585316
176	0.1777650368
177	0.1767568195
178	0.1761867943
179	0.1747372936
180	0.173234034
181	0.1722343468
182	0.1707273737
183	0.1696266121
184	0.1687411027
185	0.1675392267
186	0.1670988138
187	0.1661857047
188	0.1650600813
189	0.1639750029
190	0.1634297734
191	0.1621679654
192	0.1613506373
193	0.1605391764
194	0.1598293383
195	0.1591991222
196	0.1584405054
197	0.1576310495
198	0.157259137
199	0.156407887
200	0.1550728214
201	0.1542049074
202	0.1535850104
203	0.1527828684
204	0.1521212498
205	0.151352906
