iter	MultiClass
554	0.04121563067
555	0.04110223562
556	0.04091165801
557	0.04080239748
558	0.04066668395
559	0.04056446679
560	0.04044049071
561	0.04037548164
562	0.04032416471
563	0.04020474954
564	0.0400940135
565	0.03999565641
566	0.03992553503
567	0.03979499211
568	0.03971644469
569	0.03957498026
570	0.03948253216
571	0.03933739369
572	0.03925135243
573	0.03912015992
574	0.03901539663
575	0.03887749379
576	0.03877200632
577	0.03869659045
578	0.03858668347
579	0.03846829026
580	0.0382920025
581	0.0382349192
582	0.03814540063
583	0.03808748552
584	0.03797658434
585	0.03784222866
586	0.03777380251
587	0.03763936353
588	0.03758688938
589	0.03748313049
590	0.03739676694
591	0.03729869213
592	0.03721428357
593	0.03708839595
594	0.0370020697
595	0.03696822588
596	0.03692305354
597	0.0368328498
598	0.03672864762
599	0.03665751238
600	0.03656517642
601	0.03646468859
602	0.03642386839
603	0.03626542647
604	0.03612782872
605	0.0361037596
606	0.03601655112
607	0.03593371158
608	0.0358523869
609	0.03577846983
610	0.03571759197
611	0.03562205553
612	0.03552915067
613	0.035455622
614	0.0354107492
615	0.03534948579
616	0.03527974559
617	0.03520414636
618	0.03513020466
619	0.03511442853
620	0.03501439634
621	0.03490605299
622	0.03485698571
623	0.03479389789
624	0.03472324578
625	0.03462333236
626	0.03448603778
627	0.03441150373
628	0.03431041787
629	0.03425710464
630	0.03419664
631	0.03414052981
632	0.0340476252
633	0.03396871754
634	0.03381427469
635	0.03375901278
636	0.03367214251
637	0.03359321923
638	0.03351484771
639	0.03342248689
640	0.03331503343
641	0.03320911462
642	0.03316786011
643	0.0330920562
644	0.03297946108
645	0.03286405585
646	0.03281025372
647	0.03274526561
648	0.03264832124
649	0.03258744054
650	0.0325358102
651	0.03250057804
652	0.03242885352
653	0.03235344299
654	0.03227269531
655	0.0322189753
656	0.03213570657
657	0.0320632497
658	0.03201420463
659	0.03196217024
660	0.03188418428
661	0.03184368833
662	0.03176137354
663	0.03168131767
664	0.03159926596
665	0.03155878404
666	0.0315285695
667	0.0314709824
668	0.03140730388
669	0.03131211976
670	0.03123476214
671	0.03118932315
672	0.031101895
673	0.03103829115
674	0.03093660485
675	0.03086217534
676	0.03076700599
677	0.03072833961
678	0.03067135567
679	0.03061945063
680	0.03054754995
681	0.03049463131
682	0.0304203027
683	0.03034353556
684	0.03026193086
685	0.0301776071
686	0.03008539145
687	0.03003039635
688	0.02995917048
689	0.02988887237
690	0.02982079465
691	0.02978320882
692	0.02971548866
693	0.02964847917
694	0.02959202905
695	0.02949454867
696	0.02943978017
697	0.02937330582
698	0.02931691067
699	0.02927025314
700	0.02920416064
701	0.0291574358
702	0.02911321323
703	0.02909158546
704	0.02900989864
705	0.02895925499
706	0.02890097164
707	0.02882195042
708	0.02872576155
709	0.02863653861
710	0.02857143095
711	0.0285213976
712	0.02848719734
713	0.02839103856
714	0.0283494608
715	0.02829257347
716	0.02822212304
717	0.02815797267
718	0.0281000603
719	0.02804134645
720	0.02795730641
721	0.02784610987
722	0.02775782591
723	0.02770953589
724	0.02767577479
725	0.02764514813
726	0.02759052223
727	0.02755233836
728	0.02749548002
729	0.02744046655
730	0.0273731316
731	0.02734290195
732	0.02731567732
733	0.02726772763
734	0.02720345813
735	0.02715875051
736	0.02709731324
737	0.02703736176
738	0.02701813367
739	0.02696875241
740	0.02689183725
741	0.02682649932
742	0.02676934441
743	0.02670413379
744	0.02663978244
745	0.02658922391
746	0.02653089244
747	0.0264750665
748	0.02644724251
749	0.02638944496
750	0.02633422705
751	0.02630740531
752	0.02625716707
753	0.02620624285
754	0.02614294578
755	0.02609536285
756	0.02607576255
757	0.02604486117
758	0.02599326544
759	0.02596137873
760	0.02592060398
761	0.0258918716
762	0.02584169416
763	0.02580642923
764	0.02577076141
765	0.02571779446
766	0.02567046486
767	0.02563913252
768	0.02559711646
769	0.02552310177
770	0.02547818366
771	0.0254312168
772	0.02536671219
773	0.02530235084
774	0.02526970553
775	0.02523972458
776	0.02517181356
777	0.02514896088
778	0.02511279848
779	0.02507980079
780	0.02502737576
781	0.02497371456
782	0.024907557
783	0.02486518926
784	0.0248395167
785	0.02480834203
786	0.02476932512
787	0.02471570884
788	0.02462677896
789	0.02457431712
790	0.02452955306
791	0.02447381325
792	0.02443530345
793	0.02439869826
794	0.02432925031
795	0.02429163676
796	0.02424706268
797	0.02420796307
798	0.02415719716
799	0.0240838204
800	0.02405013775
801	0.02400648711
802	0.02396679137
803	0.0239168544
804	0.02388421132
805	0.02385237724
806	0.02381035067
807	0.02378951686
808	0.02373370395
809	0.02367594883
810	0.02362640396
811	0.02357496178
812	0.02352501392
813	0.02344228064
814	0.02340370439
815	0.02336118874
816	0.02331880445
817	0.0232888895
818	0.02321893191
819	0.02317632355
820	0.02311562392
821	0.02307417643
822	0.02301605039
823	0.02298011904
824	0.02293117067
825	0.0229092761
826	0.02286189244
827	0.02284311777
828	0.02283008903
829	0.02276877962
830	0.02273475271
831	0.02269034577
832	0.02265793782
833	0.02262568467
834	0.02259366319
835	0.02257003006
836	0.02252765647
837	0.02249731067
838	0.02245699697
839	0.02241597613
840	0.02239331
841	0.02237278464
842	0.02233132009
843	0.02229765827
844	0.02227263683
845	0.02225075492
846	0.02221538569
847	0.02216276346
848	0.02214204673
849	0.02210605242
850	0.02207485627
851	0.02204703241
852	0.02202609834
853	0.0219923517
854	0.02196014269
855	0.02192025302
856	0.02188777959
857	0.02184588375
858	0.02181581535
859	0.0217940467
860	0.02174661396
861	0.02172306767
862	0.02168114935
863	0.02165209085
864	0.02160744855
865	0.0215555338
866	0.02153114589
867	0.02148617134
868	0.02145671793
869	0.02140745453
870	0.02137297247
871	0.021325676
872	0.02130657258
873	0.02127498476
874	0.02120495384
875	0.02118271215
876	0.02115199947
877	0.02112247486
878	0.021099651
879	0.02106613522
880	0.02102195423
881	0.02098409141
882	0.02095415376
883	0.02093265006
884	0.02088647444
885	0.0208528037
886	0.02082943069
887	0.02081334044
888	0.02079036513
889	0.02076664881
890	0.02072522499
891	0.02068215838
892	0.02065322849
893	0.02062491043
894	0.02060621506
895	0.02058829117
896	0.02055809908
897	0.02050933343
898	0.02047804784
899	0.02043936847
900	0.02040676757
901	0.02036841791
902	0.02034429023
903	0.020305942
904	0.02027097167
905	0.02023564819
906	0.02019679097
907	0.02014003097
908	0.02010897108
909	0.02007233624
910	0.020028087
911	0.02000240738
912	0.01996854552
913	0.01993168369
914	0.0199048591
915	0.0198736329
916	0.019835743
917	0.01980928796
918	0.01978530129
919	0.01975977653
920	0.01971640663
921	0.01968853497
922	0.01965085985
923	0.01962260696
924	0.01958107119
925	0.01954554607
926	0.01951640306
927	0.01948621537
928	0.01945938718
929	0.01943543625
930	0.0194214634
931	0.01938878304
932	0.01936601464
933	0.01932491568
934	0.0192959389
935	0.01926422689
936	0.01923325492
937	0.01919411972
938	0.01916734324
939	0.01913242326
940	0.01911320409
941	0.01909335363
942	0.01902495718
943	0.01899209349
944	0.01897383052
945	0.01895176647
946	0.0189320018
947	0.01889078443
948	0.01886362864
949	0.01885242636
950	0.01881782338
951	0.01879518858
952	0.01877451693
953	0.01874618444
954	0.01871834748
955	0.01869659083
956	0.0186668307
957	0.01863118835
958	0.01861061992
959	0.0185959981
960	0.01857482326
961	0.01855733418
962	0.01851905716
963	0.01850519786
964	0.01848217709
965	0.01843770805
966	0.0184133223
967	0.01839819268
968	0.01836466089
969	0.01832929882
970	0.01829967304
971	0.01826462939
972	0.01824357294
973	0.01821130899
974	0.01817973317
975	0.01816261841
976	0.01813394134
977	0.01811624563
978	0.01807678082
979	0.01805442635
980	0.01802679578
981	0.01799886497
982	0.01797204607
983	0.01794262904
984	0.01792551044
985	0.01791101713
986	0.01785946296
987	0.01783447116
988	0.01780552736
989	0.01778051603
990	0.01775413435
991	0.01774062187
992	0.01771510166
993	0.01769845613
994	0.01767961479
995	0.01765796738
996	0.01764767708
997	0.01763629418
998	0.01760285111
999	0.017562852
