iter	MultiClass
811	0.02419822265
812	0.02415809088
813	0.02409817479
814	0.02404927369
815	0.02401324914
816	0.02396059603
817	0.02391914435
818	0.02386874552
819	0.02384738379
820	0.02380234894
821	0.02374613367
822	0.02368646788
823	0.02365727834
824	0.02363055588
825	0.02357335685
826	0.02353825272
827	0.02350714088
828	0.02345374575
829	0.02338709785
830	0.02333200342
831	0.02330931434
832	0.02325658863
833	0.02320936058
834	0.02318112615
835	0.02313978436
836	0.02309237606
837	0.02304389639
838	0.0230223842
839	0.02299917184
840	0.02295995546
841	0.02290871234
842	0.02287142737
843	0.0228196635
844	0.02276491612
845	0.0227332676
846	0.0226832331
847	0.02261703235
848	0.02257634969
849	0.02254327431
850	0.0225035288
851	0.02246325255
852	0.02241064113
853	0.02236046562
854	0.02229883893
855	0.0222486233
856	0.02219976931
857	0.02217887831
858	0.02214007581
859	0.02210935288
860	0.02207182817
861	0.02203197082
862	0.02200087932
863	0.02197693867
864	0.02193443654
865	0.02189788925
866	0.02186350674
867	0.02182912266
868	0.02178045426
869	0.02176271925
870	0.02172294117
871	0.02168090463
872	0.02164336201
873	0.02159664263
874	0.02155463326
875	0.02151356661
876	0.021465104
877	0.0214230952
878	0.02139385298
879	0.02136531362
880	0.02133055501
881	0.02129477478
882	0.02125076754
883	0.02121537908
884	0.02118088007
885	0.02113850435
886	0.02112151496
887	0.02107793126
888	0.02104651113
889	0.02102250098
890	0.02098657419
891	0.02094783636
892	0.02091573919
893	0.02089215595
894	0.02086035027
895	0.02082024782
896	0.02076490886
897	0.02072640234
898	0.02069933819
899	0.02065724339
900	0.02061574021
901	0.02058562354
902	0.02054717549
903	0.02052574361
904	0.02049514599
905	0.02046697816
906	0.02042489115
907	0.02038103663
908	0.02036976799
909	0.02034219339
910	0.02031390633
911	0.02026018999
912	0.02022880362
913	0.02019547489
914	0.02015605028
915	0.02011652412
916	0.02007838238
917	0.02005782107
918	0.0200302687
919	0.02000365012
920	0.01998448368
921	0.0199423637
922	0.01989291535
923	0.01983634373
924	0.01982551152
925	0.01979661803
926	0.01977130538
927	0.01973421322
928	0.01971396228
929	0.01969015271
930	0.01966737545
931	0.01963571954
932	0.01962345567
933	0.01959710923
934	0.01957369191
935	0.01956251032
936	0.01953864973
937	0.0195059721
938	0.01946360827
939	0.01944731333
940	0.01940271228
941	0.01937463996
942	0.01934963789
943	0.01931477368
944	0.01928050293
945	0.0192627097
946	0.01922717829
947	0.01918583196
948	0.01913229157
949	0.01911267266
950	0.01907991001
951	0.01904656619
952	0.01902798188
953	0.01899589279
954	0.018958751
955	0.0189144785
956	0.01888707143
957	0.01887122148
958	0.01884537966
959	0.01882089416
960	0.01880206054
961	0.01878046667
962	0.01875352933
963	0.01873764768
964	0.01869180809
965	0.01866864446
966	0.01865377981
967	0.01862124321
968	0.01857294593
969	0.01853881678
970	0.01852905395
971	0.01850073251
972	0.01847765878
973	0.01845103211
974	0.01843691137
975	0.01842002674
976	0.01839818588
977	0.01837221563
978	0.01833366026
979	0.01830573456
980	0.01828674438
981	0.01827716489
982	0.01825952213
983	0.01823629731
984	0.01821410449
985	0.01819114317
986	0.01816447677
987	0.01813892932
988	0.01810419845
989	0.01807415899
990	0.01803998481
991	0.01801825851
992	0.01799794758
993	0.01797681719
994	0.01794585587
995	0.01790950573
996	0.01789044145
997	0.01786381529
998	0.01784788989
999	0.01782455807
