iter	Passed	Remaining
518	2290	2122
519	2294	2117
520	2298	2113
521	2303	2108
522	2306	2104
523	2310	2099
524	2315	2094
525	2319	2090
526	2323	2085
527	2327	2080
528	2331	2075
529	2336	2071
530	2343	2070
531	2365	2080
532	2370	2077
533	2375	2073
534	2380	2068
535	2384	2064
536	2388	2059
537	2392	2054
538	2396	2050
539	2401	2045
540	2405	2041
541	2409	2036
542	2414	2031
543	2418	2027
544	2422	2022
545	2426	2017
546	2430	2013
547	2435	2008
548	2439	2003
549	2443	1998
550	2448	1995
551	2452	1990
552	2456	1985
553	2460	1980
554	2465	1976
555	2469	1972
556	2473	1967
557	2477	1962
558	2482	1958
559	2486	1953
560	2490	1948
561	2494	1944
562	2498	1939
563	2503	1934
564	2507	1930
565	2511	1926
566	2516	1921
567	2519	1916
568	2524	1912
569	2529	1907
570	2532	1902
571	2537	1898
572	2541	1893
573	2545	1889
574	2549	1884
575	2553	1879
576	2557	1874
577	2561	1870
578	2566	1866
579	2570	1861
580	2574	1856
581	2579	1852
582	2583	1847
583	2587	1842
584	2591	1838
585	2596	1834
586	2601	1830
587	2605	1825
588	2609	1820
589	2614	1816
590	2618	1811
591	2621	1806
592	2626	1802
593	2630	1798
594	2634	1793
595	2638	1788
596	2642	1783
597	2646	1779
598	2651	1774
599	2655	1770
600	2660	1766
601	2664	1761
602	2667	1756
603	2671	1751
604	2676	1747
605	2682	1743
606	2694	1744
607	2699	1740
608	2704	1736
609	2711	1733
610	2718	1730
611	2727	1728
612	2733	1725
613	2741	1723
614	2748	1720
615	2754	1717
616	2765	1716
617	2771	1713
618	2783	1713
619	2825	1732
620	2872	1753
621	2880	1750
622	2885	1746
623	2892	1742
624	2898	1739
625	2904	1735
626	2929	1742
627	2939	1741
628	2958	1744
629	2971	1745
630	2983	1744
631	2993	1743
632	3012	1746
633	3024	1745
634	3033	1743
635	3059	1750
636	3068	1748
637	3077	1746
638	3094	1748
639	3106	1747
640	3128	1751
641	3137	1749
642	3148	1748
643	3156	1745
644	3165	1742
645	3176	1740
646	3183	1736
647	3190	1733
648	3197	1729
649	3205	1726
650	3213	1722
651	3222	1720
652	3228	1715
653	3233	1710
654	3240	1706
655	3246	1702
656	3254	1699
657	3261	1695
658	3270	1692
659	3279	1689
660	3290	1687
661	3300	1685
662	3308	1681
663	3316	1678
664	3324	1674
665	3332	1671
666	3341	1668
667	3348	1664
668	3358	1661
669	3377	1663
670	3393	1664
671	3424	1671
672	3440	1671
673	3449	1668
674	3456	1664
675	3464	1660
676	3473	1657
677	3482	1653
678	3490	1650
679	3500	1647
680	3507	1642
681	3513	1638
682	3524	1635
683	3532	1631
684	3538	1627
685	3547	1623
686	3555	1619
687	3561	1615
688	3568	1610
689	3575	1606
690	3583	1602
691	3591	1598
692	3600	1594
693	3607	1590
694	3616	1586
695	3623	1582
696	3633	1579
697	3654	1581
698	3665	1578
699	3673	1574
700	3681	1570
701	3689	1566
702	3698	1562
703	3705	1557
704	3711	1553
705	3721	1549
706	3728	1545
707	3735	1540
708	3741	1535
709	3748	1531
710	3754	1525
711	3759	1520
712	3766	1516
713	3773	1511
714	3778	1506
715	3784	1501
716	3790	1496
717	3802	1493
718	3814	1490
719	3824	1487
720	3833	1483
721	3839	1478
722	3845	1473
723	3850	1467
724	3854	1461
725	3858	1456
726	3864	1451
727	3869	1445
728	3873	1439
729	3879	1434
730	3883	1429
731	3887	1423
732	3894	1418
733	3900	1413
734	3906	1408
735	3914	1404
736	3921	1399
737	3930	1395
738	3936	1390
739	3947	1387
740	3960	1384
741	3971	1380
742	3980	1376
743	3988	1372
744	3998	1368
745	4009	1365
746	4016	1360
747	4024	1355
748	4030	1350
749	4041	1347
750	4049	1342
751	4086	1347
752	4095	1343
753	4103	1338
754	4111	1334
755	4135	1334
756	4143	1330
757	4151	1325
758	4158	1320
759	4164	1315
760	4169	1309
761	4179	1305
762	4187	1300
763	4214	1301
764	4228	1298
765	4237	1294
766	4261	1294
767	4278	1292
768	4285	1287
769	4291	1282
770	4300	1277
771	4311	1273
772	4320	1268
773	4330	1264
774	4340	1260
775	4349	1255
776	4361	1251
777	4369	1246
778	4382	1243
779	4394	1239
780	4402	1234
781	4409	1229
782	4415	1223
783	4422	1218
784	4435	1214
785	4441	1209
786	4446	1203
787	4452	1197
788	4460	1192
789	4470	1188
790	4503	1190
791	4509	1184
792	4516	1178
793	4524	1173
794	4530	1168
795	4538	1163
796	4544	1157
797	4551	1152
798	4559	1147
799	4567	1141
800	4574	1136
801	4580	1130
802	4586	1125
803	4591	1119
804	4596	1113
805	4602	1107
806	4608	1102
807	4615	1096
808	4623	1091
809	4629	1085
810	4637	1080
811	4642	1074
812	4652	1070
813	4659	1064
814	4670	1060
815	4679	1055
816	4686	1049
817	4693	1044
818	4698	1038
819	4705	1032
820	4714	1027
821	4723	1022
822	4732	1017
823	4740	1012
824	4747	1007
825	4756	1001
826	4762	996
827	4776	992
828	4793	988
829	4803	983
830	4808	977
831	4816	972
832	4824	967
833	4830	961
834	4840	956
835	4846	950
836	4853	945
837	4860	939
838	4868	934
839	4876	928
840	4883	923
841	4890	917
842	4899	912
843	4906	906
844	4914	901
845	4922	896
846	4930	890
847	4937	885
848	4947	879
849	4953	874
850	4962	868
851	4970	863
852	4980	858
853	4987	852
854	4994	847
855	5000	841
856	5006	835
857	5014	829
858	5021	824
859	5029	818
860	5036	813
861	5043	807
862	5051	801
863	5059	796
864	5069	791
865	5077	785
866	5083	779
867	5089	773
868	5096	768
869	5102	762
870	5109	756
871	5116	751
872	5125	745
873	5131	739
874	5137	733
875	5144	728
876	5150	722
877	5158	716
878	5168	711
879	5175	705
880	5181	699
881	5189	694
882	5195	688
883	5202	682
884	5210	677
885	5218	671
886	5226	665
887	5234	660
888	5243	654
889	5250	648
890	5257	643
891	5264	637
892	5274	631
893	5282	626
894	5299	621
895	5308	616
896	5316	610
897	5324	604
898	5330	598
899	5339	593
900	5347	587
901	5355	581
902	5363	576
903	5372	570
904	5378	564
905	5384	558
906	5391	552
907	5397	546
908	5404	541
909	5412	535
910	5420	529
911	5427	523
912	5437	518
913	5445	512
914	5454	506
915	5459	500
916	5463	494
917	5471	488
918	5476	482
919	5482	476
920	5490	470
921	5495	464
922	5503	459
923	5507	453
924	5512	446
925	5517	440
926	5522	434
927	5525	428
928	5529	422
929	5535	416
930	5539	410
931	5577	406
932	5585	401
933	5591	395
934	5600	389
935	5605	383
936	5611	377
937	5620	371
938	5629	365
939	5638	359
940	5646	354
941	5662	348
942	5670	342
943	5676	336
944	5682	330
945	5690	324
946	5696	318
947	5703	312
948	5712	306
949	5718	300
950	5725	294
951	5732	289
952	5738	282
953	5757	277
954	5765	271
955	5770	265
956	5782	259
957	5788	253
958	5795	247
959	5802	241
960	5809	235
961	5816	229
962	5824	223
963	5833	217
964	5841	211
965	5853	206
966	5865	200
967	5874	194
968	5882	188
969	5892	182
970	5916	176
971	5923	170
972	5930	164
973	5937	158
974	5945	152
975	5952	146
976	5989	141
977	5996	134
978	6006	128
979	6015	122
980	6027	116
981	6035	110
982	6045	104
983	6052	98
984	6058	92
985	6066	86
986	6076	80
987	6083	73
988	6090	67
989	6098	61
990	6105	55
991	6112	49
992	6117	43
993	6122	36
994	6129	30
995	6134	24
996	6141	18
997	6146	12
998	6152	6
999	6160	0
